DHW tank charging mode [-];DHW tank charge [kWh];DHW tank charge [-];DHW tank charging rate [kW];Solar Thermal Production [kWh];Non-Renewable DHW [kWh];Heating system gas consumption [Sm3];Heating system oil consumption [L];Heating system gasoline consumption [L];Heating system coal consumption [kg];Heating system wood consumption [kg];Heating system pellet consumption [kg];Heating system LPG consumption [kg];Heating system DH consumption [kWh];Heating system electric consumption [kWh];Cooling system electric consumption [kWh];AHU electric consumption [kWh];Appliances electric consumption [kWh];Electric consumption [kWh];Primary Energy [kWh];Primary Non-Renewable Energy [kWh];CO2 Emission [kg CO2];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [kW];TZ flag;TZ latent load [kW];TZ AHU pre heater load [kW];TZ AHU post heater load [kW];TZ AHU electric load [kW];TZ DHW volume flow rate [L/s];TZ DHW demand [kW];PV production [kWh];Battery State [%];Given to Batteries [kWh];Taken from the Batteries [kWh];Given to Grid [kWh];Taken from the Gird [kWh];directly from the PV [kWh];PV System self consumption;Gas Primary Non-Renewable Energy [kWh];Oil Primary Non-Renewable Energy [kWh];Wood Primary Non-Renewable Energy [kWh];Coal Primary Non-Renewable Energy [kWh];Solar Primary Non-Renewable Energy [kWh];Grid Electricity Primary Non-Renewable Energy [kWh];Gas Primary Renewable Energy [kWh];Oil Primary Renewable Energy [kWh];Wood Primary Renewable Energy [kWh];Coal Primary Renewable Energy [kWh];Solar Primary Renewable Energy [kWh];Grid Electricity Primary Renewable Energy [kWh];Gas CO2 Emission Scope 1 [kg CO2];Oil CO2 Emission Scope 1 [kg CO2];Wood CO2 Emission Scope 1 [kg CO2];Coal CO2 Emission Scope 1 [kg CO2];Solar CO2 Emission Scope 1 [kg CO2];Grid  CO2 Emission Scope 1 [kg CO2];Gas CO2 Emission Scope 2 [kg CO2];Oil CO2 Emission Scope 2 [kg CO2];Wood CO2 Emission Scope 2 [kg CO2];Coal CO2 Emission Scope 2 [kg CO2];Solar CO2 Emission Scope 2 [kg CO2];Grid  CO2 Emission Scope 2 [kg CO2];Gas CO2 Emission Scope 3 [kg CO2];Oil CO2 Emission Scope 3 [kg CO2];Wood CO2 Emission Scope 3 [kg CO2];Coal CO2 Emission Scope 3 [kg CO2];Solar CO2 Emission Scope 3 [kg CO2];Grid  CO2 Emission Scope 3 [kg CO2]
Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd BD_20 thermal zone single End Use;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;Bd Bd BD_20;
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.20;1.75;0.00;0.00;0.45;-0.00;15299.26;21.55;0.31;30.18;['heating on'];0.00;0.00;2.32;0.55;0.01;1.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.25;1.80;0.00;0.00;0.46;-0.00;15101.42;21.55;0.31;29.95;['heating on'];0.00;0.00;2.30;0.55;0.01;1.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.20;1.75;0.00;0.00;0.45;-0.00;14705.75;21.54;0.31;29.59;['heating on'];0.00;0.00;2.25;0.55;0.01;1.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.20;1.75;0.00;0.00;0.45;-0.00;14639.81;21.53;0.31;29.54;['heating on'];0.00;0.00;2.24;0.55;0.02;2.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.20;1.75;0.00;0.00;0.45;-0.00;14376.03;21.53;0.31;29.24;['heating on'];0.00;0.00;2.21;0.55;0.02;2.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.20;1.75;0.00;0.00;0.45;-0.00;14310.08;21.53;0.31;29.17;['heating on'];0.00;0.00;2.20;0.55;0.02;2.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.30;1.85;0.00;0.00;0.48;-0.00;14310.08;21.53;0.31;29.09;['heating on'];0.00;0.00;2.20;0.55;0.02;3.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.40;1.95;0.00;0.00;0.50;-0.00;14376.03;21.53;0.31;29.14;['heating on'];0.00;0.00;2.21;0.55;0.02;3.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.87;0.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;1.80;2.35;0.00;0.00;0.61;-0.00;14441.97;21.53;0.31;28.76;['heating on'];0.00;0.00;2.21;0.55;0.02;3.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
